"empresa_id","sector","pais","tipo_propiedad","tamano_ciudad","anio_fundacion","empleados","activos_total","pasivos","patrimonio_neto","total_recursos","ingresos","ebitda","ebitda_pct","beneficio_neto","liquidez_ratio","roe","roa","deuda_patrimonio","ventas_por_empleado","innovacion_inversion","innovacion_pct","exportaciones_pct","antiguedad_clientes","diversificacion_score","morosidad_dias","rating_credito","prob_default"
28,"Manufactura","Polonia","Sociedad Anónima","Metrópolis","1997","43",3307.1862632603907,1621.355200943881,1685.8310623165096,3307.1862632603907,4765.516340378377,419.77195973978115,8.808530487725736,NA,"1.12",NA,10.409714761752634,0.9617542571056725,137.49088281136,74.22468396993781,1.5575370782181484,16.316002454356713,6.8151801653352635,53.208799530873264,47.043924625667,"BB",3.5911872938741
288,"TECNOLOGÍA","Italia","Sociedad Limitada","Metrópolis","2001","48",7170.716547825511,3145.47510987696,4025.2414379485513,7170.716547825511,2421.9403180574745,256.4463888450046,10.58846854866714,145.28460009247044,"1.5",3.6093387771172845,2.0260820396885912,0.7814376251378449,75.25411357557854,109.27221126158501,4.511763169673279,56.379864432049104,1.6867471582258982,33.810514218102604,36.58477910524629,"BB",3.311746198683977
360,"manufactura","Francia","Sociedad Limitada","Mediana","2018","95",1756.3008335982263,638.3656065357939,1117.9352270624324,1756.3008335982263,12245.988978622167,116.27270563347034,8.351219575761908,59.95101126410257,"2.35",5.362655171143876,3.4134819113692365,0.5710219975921231,16.030790248328433,45.985325135278536,3.3028692793828482,27.716234837403263,0.8475144157328893,25.929773919501137,30.607381550142385,"AAA",1.702958948793821
301,"Servicios","Francia","Familiar","Mediana","1985","37",8303.000715159194,4409.5612299250815,3893.439485234113,8303.000715159194,66523.32290204513,1207.1259200458583,13.198130083390426,674.0500440589634,"0.64",17.312457188953402,8.118149897642635,1.1325619023098632,237.34403520797102,361.3119705654513,3.9504100682618093,34.206996655227876,2.7863662941235856,45.96051893585548,93.71986538764472,"BBB",3.452239965321496
223,"SERVICIOS","España","Familiar","Metrópolis","2010","121",20488.886168977344,10020.384721672732,10468.501447304612,20488.886168977344,23879.44954164013,4919.962545660975,20.603333159257794,3091.470223918702,"2.76",29.53116297953688,15.088522618665149,0.9571938039185868,168.90359749325498,271.1285880876507,1.1354055193561576,2.849583659038011,3.7811276826494336,64.02488526469848,40.618254339503814,"BB",4.129905910231173
464,"Manufactura","Francia","Franquicia","Metrópolis","1994","81",5930.4570690340615,1724.3247364286442,4206.132332605417,5930.4570690340615,52473.26309046653,674.3029243780962,9.445291699487075,382.027318284262,"0.96",9.082627175631957,6.441785411094555,0.4099549419931209,70.44254353826322,275.4044314274412,3.8577249128241604,22.845282068629444,5.066159152513121,67.57614137233767,68.23842522477257,"A",1.2449071563314646
166,"Transporte","España","Familiar","Grande","2003","38",35870.97328448276,15192.670723032112,20678.302561450648,35870.97328448276,48068.157374132556,NA,14.501395600888909,5157.8367222410525,"2.42",24.943230745914832,14.378859144232518,0.734715563711449,1266.0618846651944,3363.6565377119236,6.9976814620359145,9.871937236783017,2.988342873122432,55.22155633095687,75.19650506713951,"BB",2.2169594867154956
316,"MANUFACTURA","España","Sociedad Anónima","Metrópolis","2020","250",24772.58046053372,5433.717692902003,19338.86276763172,24772.58046053372,34425.49251864999,8593.974447924089,24.963984010594206,4215.510705323281,"1.03",21.798131337789737,17.016841309847376,0.2809740033936561,147.3187301905043,1157.9870332553817,3.363748630838159,0,4.266625956459201,85.83456594568361,5.179675667017271,"C",27.012908067554235
495,"Tecnologia","Alemania","Familiar","Pequeña","2013","60",2647.3102966589736,1373.3944010685336,1273.91589559044,2647.3102966589736,1229.8033629948955,287.7194434824561,23.395564863457796,81.81655860490368,"0.5",6.422445852831045,3.090554163905905,1.0780887543851447,10.682366439855098,67.93152963982118,5.523771660079867,27.49783877116464,6.338398853976746,95.37725845370407,46.53924946997665,"B",6.323278852505609
267,"MANUFACTURA","Francia","Familiar","Pequeña","1994","24",7095.446743572744,3392.5787097864127,3702.868033786331,7095.446743572744,9950.382114846681,2753.7104130027756,27.67441874311583,1107.8438279910774,"1.9",29.918533900822347,15.613447158835964,0.9162029753237964,425.78002578559335,201.89603048583953,2.0290279122506885,10.480619003838935,0.9573638229672738,66.40263837716782,49.148960917067456,"BB",2.9183951958548278
486,"Textil","Polonia","Sociedad Limitada","Grande","2001","veinte y tres",27712.962528637232,10350.505606912904,17362.456921724326,27712.962528637232,7920.2059241810675,581.2757451167417,7.339149394361794,174.32543899202403,"1.17",1.00403669698327,0.6290393486870434,0.5961429107399023,280.23704879306393,302.0017401569391,3.8130541433891496,0,NA,33.27271122972755,26.09205180326051,"B",8.40835175709799
148,"SERVICIOS","Croacia","Sociedad Limitada","Metrópolis","1989","93",3420.1583875048386,1631.1996278394795,1788.9587596653591,3420.1583875048386,16385.739067280192,321.094504368182,16.186833986197932,186.98793086768296,"1.47",10.452333227774393,5.467230159597936,0.9118151097818543,21.27756302403412,0,0,10.343550524240658,8.064262563191463,51.110212388261395,47.07207099007465,"AAA",0.8079125612275675
372,"Servicios","Alemania","Familiar","Mediana","1991","15",683.321138322235,182.71306854605783,500.6080697761772,683.321138322235,8995.378623234577,NA,13.524124988441027,109.95664833442059,"1.21",21.964617626636024,16.09150400416387,0.3649822677204329,78.60232697107237,39.961496935441296,4.3066077402703975,23.55935222699165,5.637405555963735,28.644436638142757,76.86469442984482,"BBB",4.882881290279329
449,"SERVICIOS","España","Familiar","Mediana","2001","81",40795.026924566504,1144.3420144071338,2935.1606780495167,4079.5026924566505,2964.2625573895975,662.73025581481,22.3573399111591,424.7776146790695,"1.99",14.472039566888181,10.412485214546361,0.3898737207012381,39.8705866808957,122.00788400719044,4.115960770851338,10.62851745900331,6.175412154117319,68.97032893064066,70.5000812913546,"BB",4.871539092389867
119,"servicios","Portugal","Familiar","Pequeña","1982","124",1141.4920192496058,523.3072882912605,618.1847309583453,1141.4920192496058,1412.819136068038,467.0185766746915,33.05579353734072,248.84914530096586,"1.97",40.25481912424231,21.80034035319444,0.8465225070829552,-15.079634151403626,96.75669633891451,6.8484842729547335,17.964614808812193,2.9558930799092917,93.6118915889513,30.439181047179055,"BB",3.5727589330635965
435,"Tecnologia","Rumanía","Familiar","Grande","1989","129",12337.816027525481,6139.7364823616645,6198.079545163817,12337.816027525481,18755.4579999311,-33.36280173600878,-0.17788316199013288,-23.032838143063135,"1.33",-0.37161249666495483,-0.18668488889506232,0.990586912869217,157.68054501663235,617.1968303512775,3.290758510688168,11.49849100580558,2.0103370361359785,44.24500195531305,68.6128352791498,"C",27.663683737628162
186,"Tecnología","Italia","Franquicia","Grande","2018","49",3349.356400511679,1466.7343437150462,1882.622056796633,3349.356400511679,23499.075021690125,148.2192614734525,4.940859677116677,70.15247415379771,"1.51",3.726317446485533,2.0945061010252766,0.7790912352374971,68.93922023682435,102.2835625837713,3.409602267465839,19.20663183355468,4.593019648026353,27.650853756806846,39.54889973745788,"A",0.5338506432017311
33,"servicios","Polonia","Sociedad Limitada","Mediana","2007","151",4158.0367551383715,378.0033413762156,3780.0334137621558,4158.0367551383715,1994.4295725625236,426.66910442808984,21.393039408249855,169.20222781735566,"1.17",4.4762098451651955,4.0692816774229055,0.1,-1.2049652435912623,25.937813003164347,1.3005128564072783,1.447623125737291,1.7321124552103173,82.93862760456612,66.65444739698266,"CC",26.924540656618774
333,"TECNOLOGÍA","Bulgaria","Sociedad Limitada","Rural","2020","10",36470.73542179739,22171.16552824548,14299.56989355191,36470.73542179739,35051.3051844663,6637.014687923212,18.935142794239056,5874.58759309438,"1.91",41.082267766273176,16.10767516791923,1.5504777901217226,3506.8737545637255,1558.319116813695,4.445823368381432,22.519874120129423,2.0416290861791,59.81228334168264,9.299937578266658,"CCC",11.639459664002061
276,"Alimentación","Francia","Franquicia","Metrópolis","2010","13",40580.67026135936,13859.577744183416,26721.092517175945,40580.67026135936,380070.21478448214,6609.48998498509,12.253728732629135,4869.603320067548,"0.98",18.22381819507356,11.999809980231776,0.5186755644543602,4171.070618443491,2400.2228966079515,4.449916762063984,0,0.5,13.558933289920432,28.827414800386997,"AAA",1.41509251575917
427,"Manufactura","España","Familiar","Grande","2016","84",11102.000964608844,4963.780956739006,6138.220007869838,11102.000964608844,81529.43017784077,NA,16.03053720022226,971.7932237038573,"0.58",15.831840866862331,8.753315972514837,0.8086678141830892,117.70770756865205,154.88709238309212,1.3719061927206564,NA,1.223723479341972,90.21232197467444,20.25983921193484,"A",0.567815323593095
362,"manufactura","España","Sociedad Limitada","Metrópolis","2000","149",1474.9425786019165,648.9420244187774,826.0005541831391,1474.9425786019165,1084.7478546908906,86.62806433718842,7.986009279720948,59.981519089150346,"1.07",7.261680247717045,4.066701982798967,0.7856435702522487,-2.3686772237444504,76.86574868017911,7.086047540705462,24.891145600230676,2.426351705128929,94.96639243169543,77.82399512744927,"CCC",11.647513420321047
164,"Manufactura","Croacia","Sociedad Limitada","Metrópolis","2005","250",2807.506286219628,1632.867314135398,1174.6389720842299,2807.506286219628,26388.867264314962,-90.39878109839697,-2.6488969137270004,-70.2331660186231,"2.05",-5.97912785866489,-2.5016209710145896,1.3901014294103549,11.939377191727543,57.74219279956243,1.691982064803556,0,6.152966770698699,55.94077752753495,0,"A",1.1824091161834076
447,"Construcción","Eslovenia","Familiar","Mediana","2012","13",6938.223382772374,3645.536427572235,3292.686955200139,6938.223382772374,25410.64367087199,545.9348666689962,16.68021257535242,341.24851651172327,"1.16",10.363831155366581,4.918384688493083,1.1071615605045113,222.76222322973769,62.494916339375976,1.9094374678430053,53.96289783837793,4.665347719401755,67.3290570301052,74.83170843095593,"A",1.0900445871520787
214,"comercio","Alemania","Familiar","Metrópolis","2003","138",1321.9202203290934,814.758839320694,507.1613810083993,1321.9202203290934,4719.166150931037,74.28514126807843,23.432043998075045,32.79199344378693,"2.01",6.465790707207623,2.4806333195828816,1.6065080462173444,21.925714062628266,0.6399108374792579,0.20184950371902133,23.65656408938872,0.5,48.98215153426969,NA,"BBB",2.5775850815698504
262,"Construcción","Alemania","Familiar","Mediana","2005","26",3771.793521967679,2234.230497138267,1537.5630248294124,3771.793521967679,24639.685352950728,33.30143313292305,1.052905803376257,16.53175925115211,"1.46",1.0751923000350672,0.43829968832779,1.453098481856474,96.43685021170488,0,0,49.857758468701206,4.374934478791561,55.526407091595814,6.2888214596051455,"BBB",4.538491641636938
16,"comercio","Francia","Sociedad Limitada","Metrópolis","1984","54",56882.99377557409,20665.72515255232,36217.268623021766,56882.99377557408,76911.67026859053,15047.501648138561,19.564653316707016,10090.840957049446,"1.18",27.861960166248238,17.739644641176596,0.5706041879540305,1423.3832611224527,1070.870936693062,1.3923386827426476,14.818902169916115,4.111273246935092,70.13219513520686,36.42966443355038,"CCC",23.337588412687182
45,"Farmacéutico","Alemania","Familiar","Metrópolis","1985","239",5366.972065484546,487.90655140768604,4879.0655140768595,5366.972065484546,8160.854798654876,1348.615510068275,16.525419742678945,1164.448489295782,"0.85",23.866219585208846,21.69656325928077,0.1,55.67279808042584,206.45274529297066,2.5297931452842355,29.562778601902917,8.97779721033374,54.89703358289378,NA,"B",8.98262640577741
123,"Tecnología","España","Sociedad Limitada","Grande","2006","111",7263.0307594831675,2497.1993133402416,4765.831446142925,7263.030759483167,4995.696050033945,1125.4962690503855,22.52931839283413,887.0379757655107,"1.29",18.61244959645828,12.213055474222331,0.5239797801412533,46.82997666791946,272.34469610452464,5.45158659327711,10.151555070006474,10.789691187084443,40.70001692717315,42.44479861378417,"B",6.1621088068932295
478,"Servicios","Francia","Sociedad Anónima","Pequeña","1999","106",1390.3981171264631,631.8202656005647,758.5778515258985,1390.3981171264631,12778.20708471132,29.947171518386984,2.0395600020603855,14.351561957748308,"0.5",1.891903636374273,1.0321908366366814,0.8329010190973044,41.96579206715349,60.53840213181202,4.122983818384375,22.31047727438395,7.970781038469932,89.00855453682861,43.38411275902139,"BBB",3.6640944259706885
327,"servicios","España","Franquicia","Metrópolis","2012","161",712.5859986753467,205.98917115723216,506.59682751811454,712.5859986753467,5298.994190148236,47.320540315648685,11.834386201137415,20.358055256898535,"2.14",4.018591146066856,2.85692608257009,0.4066136224468688,-19.145504929452333,NA,NA,50.35418213802666,NA,97.75350854541672,8.065211863624995,"BBB",4.497282559517771
157,"Manufactura","Polonia","Franquicia","Grande","2014","54",13021.370330572334,7041.849055241481,5979.521275330852,13021.370330572334,16982.61537323797,2526.9953696490916,14.87989519936519,1180.6104316522915,"2.06",19.744229969095098,9.06671419121216,1.1776610084645693,298.22647588060244,982.7843587194055,5.787002396981355,0,2.272054161237776,45.96196562774701,39.86940788066522,"CCC",20.408959914930165
332,"servicios","España","Sociedad Limitada","Metrópolis","1981","100",252.173432558329,140.18709933782165,111.98633322050736,252.173432558329,933.7460840856884,80.81074079759865,8.65446636670262,45.42620166977408,"1.64",40.56405845553256,18.013872916317926,1.251823283308914,23.08314263169072,38.79137922400476,4.154381997969903,0,6.202581203794093,81.26961590924802,63.88194073041263,"BB",2.453724766615778
310,"manufactura","Italia","Sociedad Anónima","Mediana","1988","83",81759.38029019527,48065.93431042622,33693.44597976905,81759.38029019527,75068.39984009278,10999.356653706687,14.652445872213882,10126.83285621762,"1.36",30.055794418588683,12.386141896224776,1.4265662924263376,882.7426506806112,3650.649261170719,4.863097213937106,36.035484252908475,7.825178592960857,73.57644275243638,49.084516872668765,"BB",3.406314286403358
202,"manufactura","España","Sociedad Limitada","Metrópolis","2007","35",18721.893920078437,5994.019277791375,12727.87464228706,18721.893920078437,16131.248818991802,4423.723078913295,27.423314391537456,4251.679415495253,"2.24",33.404472741815695,22.709665131343936,0.4709363853943736,487.74865694453393,804.0262388046056,4.9842777073651074,62.149340234072476,5.763524700377241,45.8472103493404,92.33237593042432,"B",8.331146583659574
445,"TECNOLOGÍA","España","Cooperativa","Grande","2012","161",4156.003925791402,2166.326653092432,1989.6772726989702,4156.003925791402,22727.10860886614,271.48833057263465,9.395402727878926,130.13790234682367,"2.07",6.5406538101675835,3.131322892627978,1.0887829311905644,13.454661283349285,71.54550930180903,2.4759770405006853,45.27514894060758,5.188329366960042,80.10150602757952,58.72053295293114,"A",0.5632674562511966
325,"servicios","Francia","Sociedad Limitada","Grande","2000","37",1585.2934664782908,749.2373827113523,836.0560837669385,1585.2934664782908,2397.8626975461284,760.8468945314405,31.7302110462813,438.50982732982465,"1.99",52.449809988113785,27.66111364250864,0.8961568455259419,98.1309542173891,56.24674094888,2.3457031549988474,13.519906097719884,9.220027761374519,66.98917123019669,68.26329083992684,"BB",4.201854584272951
104,"Alimentación","Alemania","Sociedad Anónima","Grande","2004","14",10640.186122502215,967.2896475002013,9672.896475002013,10640.186122502215,10200.03030051998,NA,13.793851451569994,656.8299514208492,"1.7",6.790416429228996,6.173105844753633,0.1,713.6717038036969,198.90187972913054,1.9500126359329626,16.403049690434166,8.675851860161648,73.09278165969165,18.19601962342357,"B",5.402203168487176
124,"Construcción","España","Sociedad Limitada","Metrópolis","1982","22",2616.8650167888404,887.7273990453259,1729.1376177435145,2616.8650167888404,1410.957067193889,299.0615999620353,21.19565555292259,45.64387309401164,"0.5",2.6396900180551195,1.7442196216150772,0.5133931446149382,45.948260508765685,39.55421855661492,2.803360887179958,47.05732513196466,4.165403958098144,62.60892328502744,16.644894330310066,"BB",4.803520143032074
397,"TECNOLOGÍA","Portugal","Sociedad Limitada","Mediana","2010","24",3689.1082877537947,1546.837611595034,2142.2706761587606,3689.1082877537947,18028.336529743086,133.63808291894298,6.024254939611861,51.16715923594709,"1.47",2.388454447208013,1.3869790541470248,0.7220551673557054,108.64079474364127,71.28714991301834,3.2135447891364346,NA,5.762547154099174,43.734202493634655,73.73683437615001,"AA",1.3245496666058898
134,"servicios","Francia","Familiar","Grande","2010","116",3650.539328327917,2285.7051882542423,1364.8341400736745,3650.539328327917,15386.278670594313,229.18419226807166,12.449593764702529,188.48050961445145,"1.02",13.809773955704035,5.163086674669043,1.6747127882739357,37.01963736513462,41.082081867006956,2.2316339761088355,0.7516346962017053,9.301172898907161,80.36502284071977,20.690007513527206,"BBB",3.3400262747891247
485,"Textil","Francia","Sociedad Anónima","Metrópolis","2009","43",2246.1943425342774,264.45597919813855,1981.738363336139,2246.1943425342774,24107.21736444528,318.75067060835784,10.326432398139517,183.45365953702228,"0.61",9.257208869297404,8.167310194986957,0.13344646502828084,95.19783199348443,123.22995743088224,3.9922294827079474,56.14113630752764,1.464946105232925,67.43245951066369,64.87809363647563,"A",0.652701856684871
373,"Tecnología","España","Sociedad Limitada","Pequeña","1997","45",3293.9702349752893,299.4518395432081,2994.518395432081,3293.9702349752893,8062.759664286106,133.14090130801452,16.75402795378016,101.58101622578418,"1.17",3.392232165971617,3.0838474236105604,0.1,16.372655015739625,3.5924640407004578,0.45206425951408535,NA,2.5027083334493216,45.60810982431981,77.15056776538407,"A",1.2956261854851618
160,"comercio","Polonia","Sociedad Anónima","Metrópolis","1988","21",47977.801816180676,4361.618346925516,43616.183469255164,47977.80181618068,149179.00642849767,2000.6214052223806,9.547617056830443,1448.1769249397491,"1.21",3.320274287548708,3.0184311704988254,0.1,974.162629835922,557.1611875932346,2.6589546848709102,9.233989572513735,2.8834369558352635,75.5500715809163,46.21021074776423,"A",0.9861449035815895
37,"MANUFACTURA","Portugal","Sociedad Limitada","Grande","2017","50",10772.947302963476,4246.728235850248,6526.2190671132275,10772.947302963476,13199.283906785746,2573.7725907712684,19.499335031714054,2285.7300387442065,"2.29",35.02380191713767,21.217313836812668,0.6507180025951416,257.471197333112,311.0182581023813,2.356326754533153,31.632488845390768,3.5408230487901955,76.57903823005358,6.449290324273086,"C",18.589573157951236
353,"Servicios","España","Familiar","Metrópolis","1997","27",43707.252536510445,21492.71400602374,22214.538530486705,43707.252536510445,306437.37525156135,6200.585823196289,14.280606564575857,2399.697058515219,"1.83",10.802371857609968,5.490386421591369,0.9675066613032567,1654.5991032691456,NA,NA,19.59680629898522,4.716768089814942,62.40044995322605,33.21391622622209,"BBB",4.5146757119800895
244,"Comercio","España","Franquicia","Metrópolis","1980","250",8216.999467565998,4990.015941228669,3226.983526337329,8216.999467565998,2633.0403084971704,432.5439425407403,16.427547316494305,NA,"1.76",NA,4.364488878013197,1.5463406926320467,1.194364781122637,64.7175266603011,2.457901098264583,NA,6.149383011642069,80.4382228651258,53.09112355977942,"B",9.393044960452244
143,"Manufactura","Italia","Sociedad Limitada","Mediana","1991","veinte y tres",4036.939112790875,1874.8043901820956,2162.134722608779,4036.939112790875,43002.90779749577,790.5585117116689,13.662993308159063,688.7199511731477,"0.5",31.85370199051033,17.06044931396084,0.867108034748178,147.08666174588228,71.61369490463883,1.2376787040545918,23.39843813139609,0.5,56.888110231091694,31.78755675253991,"A",1.331661710049957
382,"servicios","España","Cooperativa","Pequeña","1982","62",6406.091609593341,2197.300041720043,4208.791567873298,6406.091609593341,2592.30493443838,793.4476736583297,30.60780632392035,404.80582107853616,"1.58",9.618100933496322,6.319076369003615,0.522073855710165,37.90545572434749,0,0,49.080002854334424,4.692160888327552,77.054283604646,57.97327708102304,"D",27.66384621616453
179,"comercio","España","Familiar","Mediana","2020","29",3498.500973555565,2289.442685830053,1209.058287725512,3498.500973555565,23543.656291843385,526.6953086529753,17.52008828427726,434.6431884275147,"2.03",35.94890278161595,12.423697798368256,1.8935751146762054,109.43911367477614,18.141043808362543,0.6034469718447104,10.287894334416594,4.183985623992415,31.676758389837254,31.831557719571833,"AAA",1.7830079967388883
86,"SERVICIOS","Alemania","Sociedad Limitada","Mediana","2019","56",1843.1875550120744,1062.4258380560748,780.7617169559996,1843.1875550120744,1511.4629485956798,221.4788186091826,14.653274750463549,101.24020761445077,"1.45",12.966850886229636,5.492669877200183,1.3607555480540399,46.82712627061383,37.9883153108146,2.513347439056316,3.360497369635546,6.651183471965507,54.38819622290945,5.351527386094787,"B",8.15564259304665
498,"MANUFACTURA","España","Familiar","Grande","1990","9",5953.452073832045,1328.2133028957346,4625.23877093631,5953.452073832044,6922.372900553786,1352.2692335661088,19.534764350211876,1072.277845086543,"1.96",23.183188980954522,18.01102674194121,0.2871664293834625,748.5778624265229,308.40720954855925,4.455223865849336,NA,1.74716471238348,58.66069382892538,30.686875236403587,"BB",4.794860994443297
315,"Comercio","Italia","Sociedad Limitada","Metrópolis","2010","14",187.80687744851144,79.46148175548672,108.34539569302473,187.80687744851144,349.91182509984606,110.73854415141939,31.647556958048092,88.16766985131319,"1.76",81.37648054848484,46.94592181560815,0.7334089395051464,29.58253199073868,14.32843377604575,4.09486983526698,24.219503115865464,10.897008722625536,56.027299909389654,51.980281957792585,"B",6.6935189557261765
261,"Tecnología","España","Familiar","Mediana","1998","172",2107.1389074633616,1206.8478211130507,900.2910863503109,2107.1389074633616,2608.9260987200164,307.18367076535753,11.774333926747373,138.29548128518059,"2.7",15.361196326603263,6.563187685223132,1.340508463774189,15.640186335663682,121.55467123495603,4.659184148397029,15.231516491437773,5.763951646144331,59.43594175950437,21.77108940029252,"B",8.76639643451199
112,"MANUFACTURA","Italia","Sociedad Anónima","Grande","1984","42",11094.161477397773,3540.620524844537,7553.540952553236,11094.161477397773,50284.45749505225,-411.98944459738,-6.035280640112468,-286.95719215982405,"2.03",-3.7989757911198887,-2.586560442124845,0.4687365233186088,186.9770749970154,278.54789911653387,4.080480131050203,20.7660664074501,1.832238654769057,42.302050476435895,10.78979708112562,"AAA",0.9193553091026843
443,"SERVICIOS","España","Familiar","Metrópolis","2019","250",1161.3110178529757,537.3860674565835,623.9249503963922,1161.3110178529757,1117.1453691582474,91.2213557178304,8.165576140423369,40.84301634424133,"1.51",6.546142499717783,3.5169748427730956,0.8612992109310124,11.22895955698974,46.8656760672131,4.195127810673887,NA,1.4435980618327635,89.39460148476691,44.254688545153044,"C",12.21342264674604
387,"TECNOLOGÍA","Rumanía","Familiar","Metrópolis","1986","160",4750.9359505014645,2653.799831139499,2097.1361193619655,4750.9359505014645,47904.33669131232,1596.2442826206545,24.60934525772417,779.3165864878036,"1.19",37.16099204494669,16.403432810024437,1.2654399524370852,75.40676618841977,69.30932149217459,1.0685438568207382,0,0.5,100,65.78367983369944,"A",1.4528430824866518
107,"comercio","España","Sociedad Limitada","Rural","2010","90",10891.907677809779,1151.2476040085392,9740.66007380124,10891.907677809779,4197.655806064388,461.975011895889,11.005547697085355,259.6953953433017,"0.92",2.6660964798657325,2.384296700130707,0.11818989629922183,46.907010050437066,58.965962975485475,1.404735540496123,19.524233262496313,3.9716487562048166,83.76197127488372,13.32610183371915,"B",9.663285564165562
304,"MANUFACTURA","Alemania","Cooperativa","Grande","2000","41",6459.456251258883,2388.0017833741977,4071.454467884685,6459.456251258883,5688.530149482945,942.6947906498772,16.571851882257544,800.276425107627,"1.61",19.65578717434138,12.389222776323646,0.5865230232121147,123.10272163780941,0,0,42.64951333960691,6.322115917211704,56.87152381304561,39.595914292158426,"CC",21.499547073617578
154,"comercio","Italia","Franquicia","Grande","1992","14",4988.408906160152,1754.0763586041096,3234.3325475560423,4988.408906160152,4273.557409602898,423.31239923783767,9.905386980098442,342.2392489173393,"1.75",10.58144899713375,6.860689557640522,0.5423302436632689,301.9495169097143,166.2130085473839,3.8893360405992192,6.733806338519486,7.585033409768671,56.98626879571792,53.12514879267059,"C",14.860674901865423
